DATE,ACTUALS,STATUS,PREDICTION,AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,ACTUALS_MFR,STATUS_MFR,PREDICTION_MFR
2018-10-01,6600.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,6600.0,LONG,null
2018-11-01,8920.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,8920.0,LONG,null
2018-12-01,8000.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,8000.0,LONG,null
2019-01-01,5760.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,5760.0,LONG,null
2019-02-01,11840.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,11840.0,LONG,null
2019-03-01,8600.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,8600.0,LONG,null
2019-04-01,11480.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,11480.0,LONG,null
2019-05-01,16840.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,16840.0,LONG,null
2019-06-01,13480.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,13480.0,LONG,null
2019-07-01,19560.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,19560.0,LONG,null
2019-08-01,2240.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,2240.0,LONG,null
2019-09-01,120.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,120.0,LONG,null
2019-10-01,8400.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,8400.0,LONG,null
2019-11-01,0.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,0.0,LONG,null
2019-12-01,0.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,0.0,LONG,null
2020-01-01,17560.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,17560.0,LONG,null
2020-02-01,21840.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,21840.0,LONG,null
2020-03-01,23400.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,23400.0,LONG,null
2020-04-01,19200.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,19200.0,LONG,null
2020-05-01,33120.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,33120.0,LONG,null
2020-06-01,24800.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,24800.0,LONG,null
2020-07-01,24680.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,24680.0,LONG,null
2020-08-01,20080.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,20080.0,LONG,null
2020-09-01,30960.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,30960.0,LONG,null
2020-10-01,27880.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,27880.0,LONG,null
2020-11-01,30440.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,30440.0,LONG,null
2020-12-01,26000.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,26000.0,LONG,null
2021-01-01,20640.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,20640.0,LONG,null
2021-02-01,17840.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,17840.0,LONG,null
2021-03-01,38280.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,38280.0,LONG,null
2021-04-01,21680.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,21680.0,LONG,null
2021-05-01,22560.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,22560.0,LONG,null
2021-06-01,28440.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,28440.0,LONG,null
2021-07-01,24880.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,24880.0,LONG,null
2021-08-01,26680.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,26680.0,LONG,null
2021-09-01,23560.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,23560.0,LONG,null
2021-10-01,67360.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,67360.0,LONG,null
2021-11-01,36760.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,36760.0,LONG,null
2021-12-01,28440.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,28440.0,LONG,null
2022-01-01,28880.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,28880.0,LONG,null
2022-02-01,29560.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,29560.0,LONG,null
2022-03-01,25360.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,25360.0,LONG,null
2022-04-01,28160.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,28160.0,LONG,null
2022-05-01,32720.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,32720.0,LONG,null
2022-06-01,27920.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,27920.0,LONG,null
2022-07-01,33200.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,33200.0,LONG,null
2022-08-01,43200.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,43200.0,LONG,null
2022-09-01,39360.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,39360.0,LONG,null
2022-10-01,42320.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,42320.0,LONG,null
2022-11-01,49480.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,49480.0,LONG,null
2022-12-01,40880.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,40880.0,LONG,null
2023-01-01,55800.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,55800.0,LONG,null
2023-02-01,41920.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,41920.0,LONG,null
2023-03-01,35880.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,35880.0,LONG,null
2023-04-01,37800.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,37800.0,LONG,null
2023-05-01,41120.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,41120.0,LONG,null
2023-06-01,41840.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,41840.0,LONG,null
2023-07-01,40080.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,40080.0,LONG,null
2023-08-01,42640.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,42640.0,LONG,null
2023-09-01,34040.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,34040.0,LONG,null
2023-10-01,45000.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,45000.0,LONG,null
2023-11-01,42440.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,42440.0,LONG,null
2023-12-01,31760.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,31760.0,LONG,null
2024-01-01,40760.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,40760.0,LONG,null
2024-02-01,41480.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,41480.0,LONG,null
2024-03-01,35440.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,35440.0,LONG,null
2024-04-01,43540.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,43540.0,LONG,null
2024-05-01,33080.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,33080.0,LONG,null
2024-06-01,30870.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,30870.0,LONG,null
2024-07-01,28410.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,28410.0,LONG,null
2024-08-01,30360.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,30360.0,LONG,null
2024-09-01,27880.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,27880.0,LONG,null
2024-10-01,44400.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,44400.0,LONG,null
2024-11-01,48360.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,48360.0,LONG,null
2024-12-01,28520.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,28520.0,LONG,null
2025-01-01,27240.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,27240.0,LONG,null
2025-02-01,20480.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,20480.0,LONG,null
2025-03-01,25360.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,25360.0,LONG,null
2025-04-01,23640.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,23640.0,LONG,null
2025-05-01,25000.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,25000.0,LONG,null
2025-06-01,25680.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,25680.0,LONG,null
2025-07-01,26640.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,26640.0,LONG,null
2025-08-01,27440.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,27440.0,LONG,null
2025-09-01,30880.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,30880.0,LONG,null
2025-10-01,27920.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,27920.0,LONG,null
2025-11-01,24880.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,24880.0,LONG,null
2025-12-01,24280.0,LONG,null,France,France,total,R000050 - CAT CHOW,01 Pouch,total,not assigned,not assigned,24280.0,LONG,null
2015-01-01,1.40125208E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.40125208E7,MEDIUM_PURINA,null
2015-02-01,1.3119896E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.3119896E7,MEDIUM_PURINA,null
2015-03-01,1.60218568E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.60218568E7,MEDIUM_PURINA,null
2015-04-01,2.45486416E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.45486416E7,MEDIUM_PURINA,null
2015-05-01,1.9550932E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.9550932E7,MEDIUM_PURINA,null
2015-06-01,1.75564744E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.75564744E7,MEDIUM_PURINA,null
2015-07-01,1.79678328E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.79678328E7,MEDIUM_PURINA,null
2015-08-01,1.9803844E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.9803844E7,MEDIUM_PURINA,null
2015-09-01,2.19571696E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.19571696E7,MEDIUM_PURINA,null
2015-10-01,2.30518448E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.30518448E7,MEDIUM_PURINA,null
2015-11-01,1.74772496E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.74772496E7,MEDIUM_PURINA,null
2015-12-01,2.082456E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.082456E7,MEDIUM_PURINA,null
2016-01-01,2.83758744E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.83758744E7,MEDIUM_PURINA,null
2016-02-01,1.7776492E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.7776492E7,MEDIUM_PURINA,null
2016-03-01,1.97112984E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.97112984E7,MEDIUM_PURINA,null
2016-04-01,1.96653904E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.96653904E7,MEDIUM_PURINA,null
2016-05-01,2.16934192E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.16934192E7,MEDIUM_PURINA,null
2016-06-01,2.24929272E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.24929272E7,MEDIUM_PURINA,null
2016-07-01,2.02400224E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.02400224E7,MEDIUM_PURINA,null
2016-08-01,3.04281472E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.04281472E7,MEDIUM_PURINA,null
2016-09-01,2.42231E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.42231E7,MEDIUM_PURINA,null
2016-10-01,2.4014504E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.4014504E7,MEDIUM_PURINA,null
2016-11-01,2.04174104E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.04174104E7,MEDIUM_PURINA,null
2016-12-01,2.30460112E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.30460112E7,MEDIUM_PURINA,null
2017-01-01,3.05363728E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.05363728E7,MEDIUM_PURINA,null
2017-02-01,2.07969568E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.07969568E7,MEDIUM_PURINA,null
2017-03-01,1.9838756E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.9838756E7,MEDIUM_PURINA,null
2017-04-01,2.20953808E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.20953808E7,MEDIUM_PURINA,null
2017-05-01,2.93359928E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.93359928E7,MEDIUM_PURINA,null
2017-06-01,1.93750976E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.93750976E7,MEDIUM_PURINA,null
2017-07-01,2.47192E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.47192E7,MEDIUM_PURINA,null
2017-08-01,3.23925992E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.23925992E7,MEDIUM_PURINA,null
2017-09-01,2.20960344E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.20960344E7,MEDIUM_PURINA,null
2017-10-01,2.59650992E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.59650992E7,MEDIUM_PURINA,null
2017-11-01,2.3573468E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.3573468E7,MEDIUM_PURINA,null
2017-12-01,2.66041336E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.66041336E7,MEDIUM_PURINA,null
2018-01-01,3.59783064E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.59783064E7,MEDIUM_PURINA,null
2018-02-01,2.1377476E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.1377476E7,MEDIUM_PURINA,null
2018-03-01,2.14992432E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.14992432E7,MEDIUM_PURINA,null
2018-04-01,2.69050216E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.69050216E7,MEDIUM_PURINA,null
2018-05-01,2.39405944E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.39405944E7,MEDIUM_PURINA,null
2018-06-01,1.98236528E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.98236528E7,MEDIUM_PURINA,null
2018-07-01,2.64271192E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.64271192E7,MEDIUM_PURINA,null
2018-08-01,2.82053136E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.82053136E7,MEDIUM_PURINA,null
2018-09-01,2.598710008E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.598710008E7,MEDIUM_PURINA,null
2018-10-01,2.57128816E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.57128816E7,MEDIUM_PURINA,null
2018-11-01,2.522345172E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.522345172E7,MEDIUM_PURINA,null
2018-12-01,2.73514144E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.73514144E7,MEDIUM_PURINA,null
2019-01-01,4.11961144E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,4.11961144E7,MEDIUM_PURINA,null
2019-02-01,2.230930436E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.230930436E7,MEDIUM_PURINA,null
2019-03-01,2.11760832E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.11760832E7,MEDIUM_PURINA,null
2019-04-01,2.734858312E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.734858312E7,MEDIUM_PURINA,null
2019-05-01,2.500456E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.500456E7,MEDIUM_PURINA,null
2019-06-01,2.318023531E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.318023531E7,MEDIUM_PURINA,null
2019-07-01,3.40745955E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.40745955E7,MEDIUM_PURINA,null
2019-08-01,9416455.39,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,9416455.39,MEDIUM_PURINA,null
2019-09-01,561264.0,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,561264.0,MEDIUM_PURINA,null
2019-10-01,0.0,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,0.0,MEDIUM_PURINA,null
2019-11-01,0.0,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,0.0,MEDIUM_PURINA,null
2019-12-01,0.0,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,0.0,MEDIUM_PURINA,null
2020-01-01,4.323249766E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,4.323249766E7,MEDIUM_PURINA,null
2020-02-01,2.359349738E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.359349738E7,MEDIUM_PURINA,null
2020-03-01,2.406486386E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.406486386E7,MEDIUM_PURINA,null
2020-04-01,2.913936262E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.913936262E7,MEDIUM_PURINA,null
2020-05-01,1.998443023E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,1.998443023E7,MEDIUM_PURINA,null
2020-06-01,3.264149076E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.264149076E7,MEDIUM_PURINA,null
2020-07-01,3.261427366E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.261427366E7,MEDIUM_PURINA,null
2020-08-01,2.917611103E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.917611103E7,MEDIUM_PURINA,null
2020-09-01,3.494068483E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.494068483E7,MEDIUM_PURINA,null
2020-10-01,3.911796303E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.911796303E7,MEDIUM_PURINA,null
2020-11-01,3.716881269E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.716881269E7,MEDIUM_PURINA,null
2020-12-01,3.143847834E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.143847834E7,MEDIUM_PURINA,null
2021-01-01,4.917393352E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,4.917393352E7,MEDIUM_PURINA,null
2021-02-01,2.808901476E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.808901476E7,MEDIUM_PURINA,null
2021-03-01,2.673097752E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.673097752E7,MEDIUM_PURINA,null
2021-04-01,2.992275448E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.992275448E7,MEDIUM_PURINA,null
2021-05-01,2.916660531E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.916660531E7,MEDIUM_PURINA,null
2021-06-01,2.536531126E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.536531126E7,MEDIUM_PURINA,null
2021-07-01,3.302977527E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.302977527E7,MEDIUM_PURINA,null
2021-08-01,3.067399145E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.067399145E7,MEDIUM_PURINA,null
2021-09-01,2.4325516E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.4325516E7,MEDIUM_PURINA,null
2021-10-01,3.252394469E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.252394469E7,MEDIUM_PURINA,null
2021-11-01,3.195369959E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.195369959E7,MEDIUM_PURINA,null
2021-12-01,3.777629591E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.777629591E7,MEDIUM_PURINA,null
2022-01-01,4.00965939E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,4.00965939E7,MEDIUM_PURINA,null
2022-02-01,2.275403021E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.275403021E7,MEDIUM_PURINA,null
2022-03-01,2.31109757E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.31109757E7,MEDIUM_PURINA,null
2022-04-01,2.470183178E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.470183178E7,MEDIUM_PURINA,null
2022-05-01,2.355933476E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.355933476E7,MEDIUM_PURINA,null
2022-06-01,3.489155655E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.489155655E7,MEDIUM_PURINA,null
2022-07-01,2.496906524E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,2.496906524E7,MEDIUM_PURINA,null
2022-08-01,3.213012226E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.213012226E7,MEDIUM_PURINA,null
2022-09-01,3.284396053E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.284396053E7,MEDIUM_PURINA,null
2022-10-01,3.033278642E7,MEDIUM_PURINA,null,France,France,total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,3.033278642E7,MEDIUM_PURINA,null
